dep,jour,pop,P,cl_age90,taux_incidence_quot,positif_7j,taux_incid_7j,dep_ok
21,2020-07-06,532886.0,1,0,0.1876573976422725,8.0,1.5012591811381797,Côte-d'Or
21,2020-07-07,532886.0,3,0,0.5629721929268174,7.0,1.3136017834959073,Côte-d'Or
21,2020-07-08,532886.0,3,0,0.5629721929268174,8.0,1.5012591811381797,Côte-d'Or
21,2020-07-09,532886.0,7,0,1.3136017834959073,15.0,2.8148609646340867,Côte-d'Or
21,2020-07-10,532886.0,1,0,0.1876573976422725,15.0,2.8148609646340867,Côte-d'Or
21,2020-07-11,532886.0,3,0,0.5629721929268174,18.0,3.3778331575609046,Côte-d'Or
21,2020-07-12,532886.0,0,0,0.0,18.0,3.3778331575609046,Côte-d'Or
21,2020-07-13,532886.0,1,0,0.1876573976422725,18.0,3.3778331575609046,Côte-d'Or
21,2020-07-14,532886.0,1,0,0.1876573976422725,16.0,3.00251836227636,Côte-d'Or
21,2020-07-15,532886.0,3,0,0.5629721929268174,16.0,3.00251836227636,Côte-d'Or
21,2020-07-16,532886.0,2,0,0.3753147952845449,11.0,2.0642313740649967,Côte-d'Or
21,2020-07-17,532886.0,5,0,0.9382869882113622,15.0,2.8148609646340867,Côte-d'Or
21,2020-07-18,532886.0,1,0,0.1876573976422725,13.0,2.439546169349542,Côte-d'Or
21,2020-07-19,532886.0,1,0,0.1876573976422725,14.0,2.6272035669918146,Côte-d'Or
21,2020-07-20,532886.0,4,0,0.7506295905690898,17.0,3.190175759918632,Côte-d'Or
21,2020-07-21,532886.0,0,0,0.0,16.0,3.00251836227636,Côte-d'Or
21,2020-07-22,532886.0,3,0,0.5629721929268174,16.0,3.00251836227636,Côte-d'Or
21,2020-07-23,532886.0,7,0,1.3136017834959073,21.0,3.9408053504877216,Côte-d'Or
21,2020-07-24,532886.0,3,0,0.5629721929268174,19.0,3.5654905552031764,Côte-d'Or
21,2020-07-25,532886.0,3,0,0.5629721929268174,21.0,3.9408053504877216,Côte-d'Or
21,2020-07-26,532886.0,0,0,0.0,20.0,3.753147952845449,Côte-d'Or
21,2020-07-27,532886.0,8,0,1.5012591811381797,24.0,4.50377754341454,Côte-d'Or
21,2020-07-28,532886.0,4,0,0.7506295905690898,28.0,5.254407133983629,Côte-d'Or
21,2020-07-29,532886.0,3,0,0.5629721929268174,28.0,5.254407133983629,Côte-d'Or
21,2020-07-30,532886.0,2,0,0.3753147952845449,23.0,4.316120145772267,Côte-d'Or
21,2020-07-31,532886.0,6,0,1.1259443858536349,26.0,4.879092338699084,Côte-d'Or
21,2020-08-01,532886.0,1,0,0.1876573976422725,24.0,4.50377754341454,Côte-d'Or
21,2020-08-02,532886.0,2,0,0.3753147952845449,26.0,4.879092338699084,Côte-d'Or
21,2020-08-03,532886.0,9,0,1.6889165787804523,27.0,5.0667497363413565,Côte-d'Or
21,2020-08-04,532886.0,5,0,0.9382869882113622,28.0,5.254407133983629,Côte-d'Or
21,2020-08-05,532886.0,12,0,2.2518887717072698,37.0,6.943323712764079,Côte-d'Or
21,2020-08-06,532886.0,7,0,1.3136017834959073,42.0,7.881610700975442,Côte-d'Or
21,2020-08-07,532886.0,3,0,0.5629721929268174,39.0,7.318638508048625,Côte-d'Or
21,2020-08-08,532886.0,2,0,0.3753147952845449,40.0,7.506295905690898,Côte-d'Or
21,2020-08-09,532886.0,2,0,0.3753147952845449,40.0,7.506295905690898,Côte-d'Or
21,2020-08-10,532886.0,4,0,0.7506295905690898,35.0,6.568008917479537,Côte-d'Or
21,2020-08-11,532886.0,5,0,0.9382869882113622,35.0,6.568008917479537,Côte-d'Or
21,2020-08-12,532886.0,15,0,2.8148609646340867,38.0,7.130981110406352,Côte-d'Or
21,2020-08-13,532886.0,7,0,1.3136017834959073,38.0,7.130981110406352,Côte-d'Or
21,2020-08-14,532886.0,13,0,2.439546169349542,48.0,9.00755508682908,Côte-d'Or
21,2020-08-15,532886.0,10,0,1.8765739764227245,56.0,10.508814267967258,Côte-d'Or
21,2020-08-16,532886.0,4,0,0.7506295905690898,58.0,10.884129063251804,Côte-d'Or
21,2020-08-17,532886.0,30,0,5.6297219292681735,84.0,15.763221401950887,Côte-d'Or
21,2020-08-18,532886.0,19,0,3.5654905552031764,98.0,18.390424968942703,Côte-d'Or
21,2020-08-19,532886.0,30,0,5.6297219292681735,113.0,21.205285933576786,Côte-d'Or
21,2020-08-20,532886.0,34,0,6.380351519837264,140.0,26.272035669918147,Côte-d'Or
21,2020-08-21,532886.0,58,0,10.884129063251804,185.0,34.716618563820404,Côte-d'Or
21,2020-08-22,532886.0,38,0,7.130981110406352,213.0,39.97102569780403,Côte-d'Or
21,2020-08-23,532886.0,16,0,3.00251836227636,225.0,42.2229144695113,Côte-d'Or
21,2020-08-24,532886.0,60,0,11.259443858536349,255.0,47.85263639877947,Côte-d'Or
21,2020-08-25,532886.0,44,0,8.256925496259987,280.0,52.54407133983629,Côte-d'Or
21,2020-08-26,532886.0,62,0,11.634758653820894,312.0,58.549108064389,Côte-d'Or
21,2020-08-27,532886.0,72,0,13.511332630243619,350.0,65.68008917479536,Côte-d'Or
21,2020-08-28,532886.0,70,0,13.136017834959073,362.0,67.93197794650263,Côte-d'Or
21,2020-08-29,532886.0,29,0,5.442064531625902,353.0,66.24306136772218,Côte-d'Or
21,2020-08-30,532886.0,18,0,3.3778331575609046,355.0,66.61837616300673,Côte-d'Or
21,2020-08-31,532886.0,46,0,8.632240291544534,341.0,63.9911725960149,Côte-d'Or
21,2020-09-01,532886.0,67,0,12.573045642032255,364.0,68.30729274178718,Côte-d'Or
21,2020-09-02,532886.0,65,0,12.19773084674771,367.0,68.87026493471399,Côte-d'Or
21,2020-09-03,532886.0,78,0,14.63727701609725,373.0,69.99620932056763,Côte-d'Or
21,2020-09-04,532886.0,66,0,12.385388244389985,369.0,69.24557972999854,Côte-d'Or
21,2020-09-05,532886.0,32,0,6.005036724552719,372.0,69.80855192292536,Côte-d'Or
21,2020-09-06,532886.0,26,0,4.879092338699084,380.0,71.30981110406356,Côte-d'Or
21,2020-09-07,532886.0,114,0,21.392943331219055,448.0,84.07051414373807,Côte-d'Or
21,2020-09-08,532886.0,121,0,22.70654511471497,502.0,94.20401361642077,Côte-d'Or
21,2020-09-09,532886.0,73,0,13.698990027885888,510.0,95.70527279755896,Côte-d'Or
21,2020-09-10,532886.0,114,0,21.392943331219055,546.0,102.46093911268078,Côte-d'Or
21,2020-09-11,532886.0,83,0,15.575564004308614,563.0,105.65111487259941,Côte-d'Or
21,2020-09-12,532886.0,50,0,9.382869882113624,581.0,109.0289480301603,Côte-d'Or
21,2020-09-13,532886.0,36,0,6.755666315121808,591.0,110.90552200658304,Côte-d'Or
21,2020-09-14,532886.0,76,0,14.261962220812704,553.0,103.77454089617666,Côte-d'Or
21,2020-09-15,532886.0,83,0,15.575564004308614,515.0,96.64355978577032,Côte-d'Or
21,2020-09-16,532886.0,78,0,14.63727701609725,520.0,97.58184677398168,Côte-d'Or
21,2020-09-17,532886.0,86,0,16.138536197235428,492.0,92.32743963999805,Côte-d'Or
21,2020-09-18,532886.0,106,0,19.891684150080877,515.0,96.64355978577032,Côte-d'Or
21,2020-09-19,532886.0,57,0,10.696471665609527,522.0,97.95716156926622,Côte-d'Or
21,2020-09-20,532886.0,59,0,11.071786460894074,545.0,102.2732817150385,Côte-d'Or
21,2020-09-21,532886.0,92,0,17.264480583089068,561.0,105.27580007731484,Côte-d'Or
21,2020-09-22,532886.0,96,0,18.01511017365816,574.0,107.71534624666441,Côte-d'Or
21,2020-09-23,532886.0,114,0,21.392943331219055,610.0,114.4710125617862,Côte-d'Or
21,2020-09-24,532886.0,109,0,20.4546563430077,633.0,118.78713270755846,Côte-d'Or
21,2020-09-25,532886.0,85,0,15.950878799593161,612.0,114.84632735707078,Côte-d'Or
21,2020-09-26,532886.0,66,0,12.385388244389985,621.0,116.53524393585121,Côte-d'Or
21,2020-09-27,532886.0,27,0,5.0667497363413565,589.0,110.53020721129849,Côte-d'Or
21,2020-09-28,532886.0,92,0,17.264480583089068,589.0,110.53020721129849,Côte-d'Or
21,2020-09-29,532886.0,81,0,15.200249209024069,574.0,107.71534624666441,Côte-d'Or
21,2020-09-30,532886.0,120,0,22.51888771707269,580.0,108.84129063251802,Côte-d'Or
21,2020-10-01,532886.0,86,0,16.138536197235428,557.0,104.52517048674576,Côte-d'Or
21,2020-10-02,532886.0,95,0,17.82745277601589,567.0,106.40174446316848,Côte-d'Or
21,2020-10-03,532886.0,44,0,8.256925496259987,545.0,102.2732817150385,Côte-d'Or
21,2020-10-04,532886.0,20,0,3.753147952845449,538.0,100.95967993154258,Côte-d'Or
21,2020-10-05,532886.0,128,0,24.020146898210875,574.0,107.71534624666441,Côte-d'Or
21,2020-10-06,532886.0,82,0,15.387906606666341,575.0,107.90300364430666,Côte-d'Or
21,2020-10-07,532886.0,151,0,28.336267043983145,606.0,113.72038297121712,Côte-d'Or
21,2020-10-08,532886.0,115,0,21.580600728861327,635.0,119.162447502843,Côte-d'Or
21,2020-10-09,532886.0,148,0,27.773294851056317,688.0,129.10828957788343,Côte-d'Or
21,2020-10-10,532886.0,97,0,18.20276757130043,741.0,139.0541316529239,Côte-d'Or
21,2020-10-11,532886.0,26,0,4.879092338699084,747.0,140.18007603877751,Côte-d'Or
21,2020-10-12,532886.0,173,0,32.464729792113125,792.0,148.6246589326798,Côte-d'Or
21,2020-10-13,532886.0,164,0,30.775813213332682,874.0,164.01256553934613,Côte-d'Or
21,2020-10-14,532886.0,181,0,33.965988973251314,904.0,169.64228746861428,Côte-d'Or
21,2020-10-15,532886.0,200,0,37.5314795284545,989.0,185.59316626820748,Côte-d'Or
21,2020-10-16,532886.0,213,0,39.97102569780403,1054.0,197.7908971149552,Côte-d'Or
21,2020-10-17,532886.0,149,0,27.9609522486986,1106.0,207.5490817923533,Côte-d'Or
21,2020-10-18,532886.0,53,0,9.945842075040439,1133.0,212.61583152869468,Côte-d'Or
21,2020-10-19,532886.0,260,0,48.79092338699084,1220.0,228.9420251235724,Côte-d'Or
21,2020-10-20,532886.0,271,0,50.85515476105584,1327.0,249.02136667129554,Côte-d'Or
21,2020-10-21,532886.0,355,0,66.61837616300673,1501.0,281.67375386105095,Côte-d'Or
21,2020-10-22,532886.0,348,0,65.30477437951079,1649.0,309.4470487121073,Côte-d'Or
21,2020-10-23,532886.0,436,0,81.8186253720308,1872.0,351.294648386334,Côte-d'Or
21,2020-10-24,532886.0,231,0,43.34885885536493,1954.0,366.6825549930004,Côte-d'Or
21,2020-10-25,532886.0,128,0,24.020146898210875,2029.0,380.7568598161708,Côte-d'Or
21,2020-10-26,532886.0,571,0,107.15237405373756,2340.0,439.11831048291765,Côte-d'Or
21,2020-10-27,532886.0,521,0,97.76950417162394,2590.0,486.03265989348563,Côte-d'Or
21,2020-10-28,532886.0,414,0,77.69016262390079,2649.0,497.10444635437966,Côte-d'Or
21,2020-10-29,532886.0,416,0,78.06547741918534,2717.0,509.86514939405436,Côte-d'Or
21,2020-10-30,532886.0,471,0,88.38663428951033,2752.0,516.4331583115337,Côte-d'Or
21,2020-10-31,532886.0,296,0,55.546589702112634,2817.0,528.6308891582814,Côte-d'Or
21,2020-11-01,532886.0,99,0,18.578082366584976,2788.0,523.1888246266557,Côte-d'Or
21,2020-11-02,532886.0,690,0,129.483604373168,2907.0,545.520054946086,Côte-d'Or
21,2020-11-03,532886.0,572,0,107.34003145137986,2958.0,555.0905822258419,Côte-d'Or
21,2020-11-04,532886.0,506,0,94.95464320698986,3050.0,572.3550628089309,Côte-d'Or
21,2020-11-05,532886.0,448,0,84.07051414373807,3082.0,578.3600995334838,Côte-d'Or
21,2020-11-06,532886.0,459,0,86.13474551780305,3070.0,576.1082107617765,Côte-d'Or
21,2020-11-07,532886.0,197,0,36.968507335527676,2971.0,557.5301283951915,Côte-d'Or
21,2020-11-08,532886.0,87,0,16.326193594877697,2959.0,555.2782396234842,Côte-d'Or
21,2020-11-09,532886.0,418,0,78.44079221446991,2687.0,504.23542746478614,Côte-d'Or
21,2020-11-10,532886.0,363,0,68.1196353441449,2478.0,465.0150313575512,Côte-d'Or
21,2020-11-11,532886.0,87,0,16.326193594877697,2059.0,386.386581745439,Côte-d'Or
21,2020-11-12,532886.0,321,0,60.23802464316946,1932.0,362.5540922448704,Côte-d'Or
21,2020-11-13,532886.0,282,0,52.91938613512083,1755.0,329.3387328621881,Côte-d'Or
21,2020-11-14,532886.0,126,0,23.644832102926326,1684.0,316.0150576295868,Côte-d'Or
21,2020-11-15,532886.0,40,0,7.506295905690898,1637.0,307.1951599404,Côte-d'Or
21,2020-11-16,532886.0,237,0,44.474803241218574,1456.0,273.2291709671487,Côte-d'Or
21,2020-11-17,532886.0,174,0,32.652387189755395,1267.0,237.76192281275917,Côte-d'Or
21,2020-11-18,532886.0,154,0,28.899239236909963,1334.0,250.33496845479144,Côte-d'Or
21,2020-11-19,532886.0,142,0,26.64735046520269,1155.0,216.74429427682472,Côte-d'Or
21,2020-11-20,532886.0,141,0,26.459693067560416,1014.0,190.2846012092643,Côte-d'Or
21,2020-11-21,532886.0,58,0,10.884129063251804,946.0,177.52389816958976,Côte-d'Or
21,2020-11-22,532886.0,23,0,4.316120145772267,929.0,174.33372240967108,Côte-d'Or
25,2020-05-13,539449.0,6,0,1.1122460139883474,,,Doubs
25,2020-05-14,539449.0,5,0,0.9268716783236228,,,Doubs
25,2020-05-15,539449.0,6,0,1.1122460139883474,,,Doubs
25,2020-05-16,539449.0,7,0,1.297620349653072,,,Doubs
25,2020-05-17,539449.0,1,0,0.18537433566472455,,,Doubs
25,2020-05-18,539449.0,5,0,0.9268716783236228,,,Doubs
25,2020-05-19,539449.0,7,0,1.297620349653072,37.0,6.858850419594807,Doubs
25,2020-05-20,539449.0,5,0,0.9268716783236228,36.0,6.673476083930083,Doubs
25,2020-05-21,539449.0,1,0,0.18537433566472455,32.0,5.931978741271187,Doubs
25,2020-05-22,539449.0,5,0,0.9268716783236228,31.0,5.746604405606461,Doubs
25,2020-05-23,539449.0,1,0,0.18537433566472455,25.0,4.634358391618114,Doubs
25,2020-05-24,539449.0,1,0,0.18537433566472455,25.0,4.634358391618114,Doubs
25,2020-05-25,539449.0,2,0,0.3707486713294492,22.0,4.07823538462394,Doubs
25,2020-05-26,539449.0,3,0,0.5561230069941737,18.0,3.3367380419650416,Doubs
25,2020-05-27,539449.0,4,0,0.7414973426588983,17.0,3.1513637063003177,Doubs
25,2020-05-28,539449.0,2,0,0.3707486713294492,18.0,3.3367380419650416,Doubs
25,2020-05-29,539449.0,1,0,0.18537433566472455,14.0,2.595240699306144,Doubs
25,2020-05-30,539449.0,5,0,0.9268716783236228,18.0,3.3367380419650416,Doubs
25,2020-05-31,539449.0,2,0,0.3707486713294492,19.0,3.522112377629767,Doubs
25,2020-06-01,539449.0,1,0,0.18537433566472455,18.0,3.3367380419650416,Doubs
25,2020-06-02,539449.0,10,0,1.8537433566472457,25.0,4.634358391618114,Doubs
25,2020-06-03,539449.0,2,0,0.3707486713294492,23.0,4.263609720288665,Doubs
25,2020-06-04,539449.0,7,0,1.297620349653072,28.0,5.190481398612288,Doubs
25,2020-06-05,539449.0,3,0,0.5561230069941737,30.0,5.561230069941738,Doubs
25,2020-06-06,539449.0,4,0,0.7414973426588983,29.0,5.375855734277011,Doubs
25,2020-06-07,539449.0,0,0,0.0,27.0,5.0051070629475625,Doubs
25,2020-06-08,539449.0,2,0,0.3707486713294492,28.0,5.190481398612288,Doubs
25,2020-06-09,539449.0,4,0,0.7414973426588983,22.0,4.07823538462394,Doubs
25,2020-06-10,539449.0,10,0,1.8537433566472457,30.0,5.561230069941738,Doubs
25,2020-06-11,539449.0,1,0,0.18537433566472455,24.0,4.44898405595339,Doubs
25,2020-06-12,539449.0,6,0,1.1122460139883474,27.0,5.0051070629475625,Doubs
25,2020-06-13,539449.0,1,0,0.18537433566472455,24.0,4.44898405595339,Doubs
25,2020-06-14,539449.0,1,0,0.18537433566472455,25.0,4.634358391618114,Doubs
25,2020-06-15,539449.0,2,0,0.3707486713294492,25.0,4.634358391618114,Doubs
25,2020-06-16,539449.0,0,0,0.0,21.0,3.892861048959216,Doubs
25,2020-06-17,539449.0,5,0,0.9268716783236228,16.0,2.9659893706355933,Doubs
25,2020-06-18,539449.0,1,0,0.18537433566472455,16.0,2.9659893706355933,Doubs
25,2020-06-19,539449.0,4,0,0.7414973426588983,14.0,2.595240699306144,Doubs
25,2020-06-20,539449.0,1,0,0.18537433566472455,14.0,2.595240699306144,Doubs
25,2020-06-21,539449.0,0,0,0.0,13.0,2.4098663636414197,Doubs
25,2020-06-22,539449.0,2,0,0.3707486713294492,13.0,2.4098663636414197,Doubs
25,2020-06-23,539449.0,1,0,0.18537433566472455,14.0,2.595240699306144,Doubs
25,2020-06-24,539449.0,5,0,0.9268716783236228,14.0,2.595240699306144,Doubs
25,2020-06-25,539449.0,3,0,0.5561230069941737,16.0,2.9659893706355933,Doubs
25,2020-06-26,539449.0,2,0,0.3707486713294492,14.0,2.595240699306144,Doubs
25,2020-06-27,539449.0,1,0,0.18537433566472455,14.0,2.595240699306144,Doubs
25,2020-06-28,539449.0,0,0,0.0,14.0,2.595240699306144,Doubs
25,2020-06-29,539449.0,4,0,0.7414973426588983,16.0,2.9659893706355933,Doubs
25,2020-06-30,539449.0,6,0,1.1122460139883474,21.0,3.892861048959216,Doubs
25,2020-07-01,539449.0,5,0,0.9268716783236228,21.0,3.892861048959216,Doubs
25,2020-07-02,539449.0,2,0,0.3707486713294492,20.0,3.7074867132944913,Doubs
25,2020-07-03,539449.0,1,0,0.18537433566472455,19.0,3.522112377629767,Doubs
25,2020-07-04,539449.0,0,0,0.0,18.0,3.3367380419650416,Doubs
25,2020-07-05,539449.0,0,0,0.0,18.0,3.3367380419650416,Doubs
25,2020-07-06,539449.0,4,0,0.7414973426588983,18.0,3.3367380419650416,Doubs
25,2020-07-07,539449.0,3,0,0.5561230069941737,15.0,2.7806150349708685,Doubs
25,2020-07-08,539449.0,5,0,0.9268716783236228,15.0,2.7806150349708685,Doubs
25,2020-07-09,539449.0,6,0,1.1122460139883474,19.0,3.522112377629767,Doubs
25,2020-07-10,539449.0,2,0,0.3707486713294492,20.0,3.7074867132944913,Doubs
25,2020-07-11,539449.0,2,0,0.3707486713294492,22.0,4.07823538462394,Doubs
25,2020-07-12,539449.0,4,0,0.7414973426588983,26.0,4.819732727282839,Doubs
25,2020-07-13,539449.0,6,0,1.1122460139883474,28.0,5.190481398612288,Doubs
25,2020-07-14,539449.0,1,0,0.18537433566472455,26.0,4.819732727282839,Doubs
25,2020-07-15,539449.0,2,0,0.3707486713294492,23.0,4.263609720288665,Doubs
25,2020-07-16,539449.0,1,0,0.18537433566472455,18.0,3.3367380419650416,Doubs
25,2020-07-17,539449.0,3,0,0.5561230069941737,19.0,3.522112377629767,Doubs
25,2020-07-18,539449.0,2,0,0.3707486713294492,19.0,3.522112377629767,Doubs
25,2020-07-19,539449.0,0,0,0.0,15.0,2.7806150349708685,Doubs
25,2020-07-20,539449.0,9,0,1.6683690209825208,18.0,3.3367380419650416,Doubs
25,2020-07-21,539449.0,4,0,0.7414973426588983,21.0,3.892861048959216,Doubs
25,2020-07-22,539449.0,3,0,0.5561230069941737,22.0,4.07823538462394,Doubs
25,2020-07-23,539449.0,5,0,0.9268716783236228,26.0,4.819732727282839,Doubs
25,2020-07-24,539449.0,6,0,1.1122460139883474,29.0,5.375855734277011,Doubs
25,2020-07-25,539449.0,2,0,0.3707486713294492,29.0,5.375855734277011,Doubs
25,2020-07-26,539449.0,1,0,0.18537433566472455,30.0,5.561230069941738,Doubs
25,2020-07-27,539449.0,6,0,1.1122460139883474,27.0,5.0051070629475625,Doubs
25,2020-07-28,539449.0,4,0,0.7414973426588983,27.0,5.0051070629475625,Doubs
25,2020-07-29,539449.0,5,0,0.9268716783236228,29.0,5.375855734277011,Doubs
25,2020-07-30,539449.0,8,0,1.4829946853177969,32.0,5.931978741271187,Doubs
25,2020-07-31,539449.0,8,0,1.4829946853177969,34.0,6.302727412600635,Doubs
25,2020-08-01,539449.0,3,0,0.5561230069941737,35.0,6.4881017482653585,Doubs
25,2020-08-02,539449.0,2,0,0.3707486713294492,36.0,6.673476083930083,Doubs
25,2020-08-03,539449.0,8,0,1.4829946853177969,38.0,7.044224755259534,Doubs
25,2020-08-04,539449.0,1,0,0.18537433566472455,35.0,6.4881017482653585,Doubs
25,2020-08-05,539449.0,3,0,0.5561230069941737,33.0,6.1173530769359115,Doubs
25,2020-08-06,539449.0,10,0,1.8537433566472457,35.0,6.4881017482653585,Doubs
25,2020-08-07,539449.0,4,0,0.7414973426588983,31.0,5.746604405606461,Doubs
25,2020-08-08,539449.0,3,0,0.5561230069941737,31.0,5.746604405606461,Doubs
25,2020-08-09,539449.0,0,0,0.0,29.0,5.375855734277011,Doubs
25,2020-08-10,539449.0,12,0,2.224492027976695,33.0,6.1173530769359115,Doubs
25,2020-08-11,539449.0,8,0,1.4829946853177969,40.0,7.414973426588983,Doubs
25,2020-08-12,539449.0,11,0,2.03911769231197,48.0,8.89796811190678,Doubs
25,2020-08-13,539449.0,17,0,3.1513637063003177,55.0,10.19558846155985,Doubs
25,2020-08-14,539449.0,17,0,3.1513637063003177,68.0,12.60545482520127,Doubs
25,2020-08-15,539449.0,3,0,0.5561230069941737,68.0,12.60545482520127,Doubs
25,2020-08-16,539449.0,3,0,0.5561230069941737,71.0,13.161577832195446,Doubs
25,2020-08-17,539449.0,18,0,3.3367380419650416,77.0,14.273823846183793,Doubs
25,2020-08-18,539449.0,26,0,4.819732727282839,95.0,17.610561888148833,Doubs
25,2020-08-19,539449.0,13,0,2.4098663636414197,97.0,17.981310559478285,Doubs
25,2020-08-20,539449.0,14,0,2.595240699306144,94.0,17.42518755248411,Doubs
25,2020-08-21,539449.0,16,0,2.9659893706355933,93.0,17.239813216819385,Doubs
25,2020-08-22,539449.0,3,0,0.5561230069941737,93.0,17.239813216819385,Doubs
25,2020-08-23,539449.0,4,0,0.7414973426588983,94.0,17.42518755248411,Doubs
25,2020-08-24,539449.0,17,0,3.1513637063003177,93.0,17.239813216819385,Doubs
25,2020-08-25,539449.0,30,0,5.561230069941738,97.0,17.981310559478285,Doubs
25,2020-08-26,539449.0,28,0,5.190481398612288,112.0,20.761925594449156,Doubs
25,2020-08-27,539449.0,30,0,5.561230069941738,128.0,23.727914965084747,Doubs
25,2020-08-28,539449.0,34,0,6.302727412600635,146.0,27.064653007049785,Doubs
25,2020-08-29,539449.0,17,0,3.1513637063003177,160.0,29.65989370635593,Doubs
25,2020-08-30,539449.0,8,0,1.4829946853177969,164.0,30.401391049014826,Doubs
